CHANNEL1;CHANNEL2;CHANNEL3;ENTRY AGE;SEX;POLICY TYPE 1;POLICY TYPE 2;POLICY TYPE 3;PAYMENT MODE;POLICY STATUS;BENEFIT;NON LAPSE GUARANTEED;SUBSTANDARD RISK;NUMBER OF ADVANCE PREMIUM;INITIAL BENEFIT;Full Benefit?;Policy Year (Decimal);Policy Year;Premium;Issue Date;;
2;3;0;26;M;3;6;D;Monthly;Lapse; - ;NO NLG;0;0;0;N;5.916666667;6; 240 ;Sep-13;;
2;3;0;2;M;3;5;A;Monthly;Lapse; 10,000 ;NO NLG;0;0;0;N;5.916666667;6; 720 ;Sep-13;;
2;3;0;2;M;3;12;C;Monthly;Lapse; 60 ;NO NLG;0;0;0;N;5.916666667;6; - ;Sep-13;;
2;3;0;35;M;3;14;C;Monthly;Lapse; 60 ;NO NLG;0;0;0;N;5.916666667;6; - ;Sep-13;;
2;3;0;40;F;3;13;C;Monthly;Lapse; 10,000 ;NO NLG;0;0;0;N;5.916666667;6; - ;Sep-13;;
2;3;0;40;F;3;9;C;Monthly;Lapse; 100 ;NO NLG;0;0;0;N;5.916666667;6; - ;Sep-13;;
2;3;0;40;F;3;12;C;Monthly;Lapse; 60 ;NO NLG;0;0;0;N;5.916666667;6; - ;Sep-13;;
2;3;0;41;F;3;5;A;Monthly;Lapse; 10,000 ;NO NLG;0;0;0;N;5.916666667;6; 600 ;Sep-13;;
2;3;0;41;F;3;6;D;Monthly;Lapse; - ;NO NLG;0;0;0;N;5.916666667;6; 240 ;Sep-13;;
2;3;0;25;F;3;6;D;Monthly;Surrender; - ;NO NLG;0;0;0;N;5.916666667;6; 480 ;Sep-13;;
2;3;0;41;M;3;6;D;Annually;Lapse; - ;NO NLG;0;0;0;N;5.916666667;6; 300 ;Sep-13;;
2;3;0;29;F;3;13;C;Monthly;Lapse; 15,000 ;NO NLG;0;0;0;N;5.833333333;6; - ;Oct-13;;
2;3;0;29;F;3;18;C;Monthly;Lapse; 7,000 ;NO NLG;0;0;0;N;5.833333333;6; - ;Oct-13;;
2;3;0;29;F;3;8;C;Monthly;Lapse; 17,000 ;NO NLG;0;0;0;N;5.833333333;6; - ;Oct-13;;
2;3;0;29;F;3;6;D;Monthly;Lapse; - ;NO NLG;0;0;0;N;5.833333333;6; 300 ;Oct-13;;
2;3;0;33;F;3;5;A;Monthly;Surrender; 20,000 ;NO NLG;0;0;0;N;5.916666667;6; 2,400 ;Sep-13;;
2;3;0;33;F;3;10;C;Monthly;Surrender; 20,000 ;NO NLG;0;0;0;N;5.916666667;6; - ;Sep-13;;
2;3;0;33;F;3;12;C;Monthly;Surrender; 100 ;NO NLG;0;0;0;N;5.916666667;6; - ;Sep-13;;
2;3;0;46;M;3;5;A;Semiannually;Lapse; 37,000 ;NO NLG;0;0;0;N;5.916666667;6; 1,200 ;Sep-13;;
2;3;0;6;M;3;5;A;Monthly;Lapse; 20,000 ;NO NLG;0;0;0;N;5.916666667;6; 1,200 ;Sep-13;;
2;3;0;6;M;3;20;C;Monthly;Lapse; 20,000 ;NO NLG;0;0;0;N;5.916666667;6; - ;Sep-13;;
2;3;0;6;M;3;18;C;Monthly;Lapse; 5,000 ;NO NLG;0;0;0;N;5.916666667;6; - ;Sep-13;;
2;3;0;6;M;3;6;D;Monthly;Lapse; - ;NO NLG;0;0;0;N;5.916666667;6; 240 ;Sep-13;;
2;3;0;26;F;3;14;C;Monthly;Lapse; 70 ;NO NLG;0;0;0;N;5.916666667;6; - ;Sep-13;;
2;3;0;45;M;3;6;D;Monthly;Lapse; - ;NO NLG;0;0;0;N;5.916666667;6; 240 ;Sep-13;;
2;3;0;27;M;3;5;A;Monthly;Lapse; 20,000 ;NO NLG;0;0;0;N;5.916666667;6; 1,440 ;Sep-13;;
2;3;0;27;M;3;6;D;Monthly;Lapse; - ;NO NLG;0;0;0;N;5.916666667;6; 960 ;Sep-13;;
2;3;0;30;F;3;13;C;Monthly;Lapse; 20,000 ;NO NLG;0;0;0;N;5.916666667;6; - ;Sep-13;;
2;3;0;37;M;3;5;A;Semiannually;Lapse; 39,800 ;NO NLG;0;0;0;N;5.916666667;6; 1,200 ;Sep-13;;
2;3;0;22;F;3;5;A;Semiannually;Lapse; 37,800 ;NO NLG;0;0;0;N;5.916666667;6; 1,200 ;Sep-13;;
2;3;0;15;M;3;5;A;Monthly;Lapse; 4,000 ;NO NLG;0;0;0;N;5.916666667;6; 480 ;Sep-13;;
2;3;0;39;M;3;5;A;Monthly;Lapse; 20,000 ;NO NLG;0;0;0;N;5.916666667;6; 2,400 ;Sep-13;;
2;3;0;47;M;3;5;A;Monthly;Lapse; 100,000 ;NO NLG;0;0;0;N;5.916666667;6; 4,560 ;Sep-13;;
2;3;0;47;M;3;13;C;Monthly;Lapse; 100,000 ;NO NLG;0;0;0;N;5.916666667;6; - ;Sep-13;;
2;3;0;47;M;3;12;C;Monthly;Lapse; 200 ;NO NLG;0;0;0;N;5.916666667;6; - ;Sep-13;;
2;3;0;45;M;3;10;C;Monthly;Lapse; 20,000 ;NO NLG;0;0;0;N;5.916666667;6; - ;Sep-13;;
2;3;0;45;M;3;9;C;Monthly;Lapse; 80 ;NO NLG;0;0;0;N;5.916666667;6; - ;Sep-13;;
2;3;0;45;M;3;8;C;Monthly;Lapse; 10,000 ;NO NLG;0;0;0;N;5.916666667;6; - ;Sep-13;;
2;3;0;54;M;3;5;A;Monthly;Lapse; 10,000 ;NO NLG;0;0;0;N;5.916666667;6; 840 ;Sep-13;;
2;3;0;43;M;3;5;A;Monthly;Lapse; 50,000 ;NO NLG;0;0;0;N;5.916666667;6; 1,440 ;Sep-13;;
2;3;0;43;M;3;9;C;Monthly;Lapse; 120 ;NO NLG;0;0;0;N;5.916666667;6; - ;Sep-13;;
2;3;0;3;M;3;5;A;Quaterly;Lapse; 20,000 ;NO NLG;0;0;0;N;5.833333333;6; 560 ;Oct-13;;
2;3;0;42;F;3;5;A;Quaterly;Inforce; 20,000 ;NO NLG;0;0;0;N;5.916666667;6; 3,200 ;Sep-13;;
2;3;0;42;F;3;6;D;Quaterly;Inforce; - ;NO NLG;0;0;0;N;5.916666667;6; 800 ;Sep-13;;
2;3;0;34;M;3;17;C;Monthly;Lapse; 60 ;NO NLG;0;0;0;N;5.916666667;6; - ;Sep-13;;
2;3;0;31;M;3;5;A;Monthly;Lapse; 20,000 ;NO NLG;0;0;0;N;5.916666667;6; 1,200 ;Sep-13;;
2;3;0;31;M;3;16;C;Monthly;Lapse; 100 ;NO NLG;0;0;0;N;5.916666667;6; - ;Sep-13;;
2;3;0;31;M;3;8;C;Monthly;Lapse; 15,000 ;NO NLG;0;0;0;N;5.916666667;6; - ;Sep-13;;
2;3;0;36;M;3;5;A;Monthly;Lapse; 40,000 ;NO NLG;0;0;0;N;5.916666667;6; 2,400 ;Sep-13;;
2;3;0;30;F;3;13;C;Monthly;Lapse; 20,000 ;NO NLG;0;0;0;N;5.916666667;6; - ;Sep-13;;
2;3;0;30;F;3;8;C;Monthly;Lapse; 27,000 ;NO NLG;0;0;0;N;5.916666667;6; - ;Sep-13;;
2;3;0;30;F;3;19;C;Monthly;Lapse; 13,500 ;NO NLG;0;0;0;N;5.916666667;6; - ;Sep-13;;
2;3;0;28;F;3;5;A;Monthly;Lapse; 18,000 ;NO NLG;0;0;0;N;5.916666667;6; 1,200 ;Sep-13;;
2;3;0;35;F;3;17;C;Annually;Lapse; 60 ;NO NLG;0;0;0;N;5.916666667;6; - ;Sep-13;;
2;3;0;29;F;3;5;A;Monthly;Lapse; 20,000 ;NO NLG;0;0;0;N;5.916666667;6; 1,020 ;Sep-13;;
2;3;0;29;F;3;10;C;Monthly;Lapse; 20,000 ;NO NLG;0;0;0;N;5.916666667;6; - ;Sep-13;;
2;3;0;29;F;3;20;C;Monthly;Lapse; 20,000 ;NO NLG;0;0;0;N;5.916666667;6; - ;Sep-13;;
2;3;0;29;F;3;16;C;Monthly;Lapse; 105 ;NO NLG;0;0;0;N;5.916666667;6; - ;Sep-13;;
2;3;0;29;F;3;19;C;Monthly;Lapse; 15,000 ;NO NLG;0;0;0;N;5.916666667;6; - ;Sep-13;;
2;3;0;37;M;3;13;C;Monthly;Lapse; 6,000 ;NO NLG;0;0;0;N;5.916666667;6; - ;Sep-13;;
2;3;0;37;M;3;6;D;Monthly;Lapse; - ;NO NLG;0;0;0;N;5.916666667;6; 240 ;Sep-13;;
2;3;0;36;F;3;5;A;Monthly;Lapse; 4,000 ;NO NLG;0;0;0;N;5.916666667;6; 480 ;Sep-13;;
2;3;0;40;M;3;14;C;Monthly;Lapse; 200 ;NO NLG;0;0;0;N;5.916666667;6; - ;Sep-13;;
2;3;0;24;M;3;12;C;Annually;Lapse; 60 ;NO NLG;0;0;0;N;5.916666667;6; - ;Sep-13;;
2;3;0;46;M;3;9;C;Monthly;Lapse; 200 ;NO NLG;0;0;0;N;5.916666667;6; - ;Sep-13;;
2;3;0;46;M;3;17;C;Monthly;Lapse; 60 ;NO NLG;0;0;0;N;5.916666667;6; - ;Sep-13;;
2;3;0;46;M;3;8;C;Monthly;Lapse; 16,000 ;NO NLG;0;0;0;N;5.916666667;6; - ;Sep-13;;
2;3;0;21;M;3;17;C;Quaterly;Lapse; 60 ;NO NLG;0;0;0;N;5.916666667;6; - ;Sep-13;;
2;3;0;29;F;3;16;C;Monthly;Lapse; 150 ;NO NLG;0;0;0;N;5.916666667;6; - ;Sep-13;;
2;3;0;29;F;3;17;C;Monthly;Lapse; 100 ;NO NLG;0;0;0;N;5.916666667;6; - ;Sep-13;;
2;3;0;29;F;3;8;C;Monthly;Lapse; 27,000 ;NO NLG;0;0;0;N;5.916666667;6; - ;Sep-13;;
2;3;0;43;M;3;13;C;Monthly;Lapse; 20,000 ;NO NLG;0;0;0;N;5.833333333;6; - ;Oct-13;;
2;3;0;43;M;3;9;C;Monthly;Lapse; 100 ;NO NLG;0;0;0;N;5.833333333;6; - ;Oct-13;;
2;3;0;43;M;3;12;C;Monthly;Lapse; 20 ;NO NLG;0;0;0;N;5.833333333;6; - ;Oct-13;;
2;3;0;27;M;3;13;C;Quaterly;Lapse; 20,000 ;NO NLG;0;0;0;N;5.916666667;6; - ;Sep-13;;
2;3;0;27;M;3;12;C;Quaterly;Lapse; 60 ;NO NLG;0;0;0;N;5.916666667;6; - ;Sep-13;;
2;3;0;25;M;3;13;C;Annually;Lapse; 15,000 ;NO NLG;0;0;0;N;5.916666667;6; - ;Sep-13;;
2;3;0;39;M;3;5;A;Monthly;Lapse; 10,000 ;NO NLG;0;0;0;N;5.916666667;6; 540 ;Sep-13;;
2;3;0;39;M;3;9;C;Monthly;Lapse; 45 ;NO NLG;0;0;0;N;5.916666667;6; - ;Sep-13;;
2;3;0;39;M;3;6;D;Monthly;Lapse; - ;NO NLG;0;0;0;N;5.916666667;6; 240 ;Sep-13;;
2;3;0;41;M;3;6;D;Quaterly;Surrender; - ;NO NLG;0;0;0;N;5.75;6; 200 ;Nov-13;;
2;3;0;49;M;3;13;C;Monthly;Lapse; 15,000 ;NO NLG;0;0;0;N;5.916666667;6; - ;Sep-13;;
2;3;0;49;M;3;6;D;Monthly;Lapse; - ;NO NLG;0;0;0;N;5.916666667;6; 480 ;Sep-13;;
2;3;0;34;M;3;5;A;Monthly;Lapse; 7,400 ;NO NLG;0;0;0;N;5.916666667;6; 1,457 ;Sep-13;;
2;3;0;34;M;3;17;C;Monthly;Lapse; 60 ;NO NLG;0;0;0;N;5.916666667;6; - ;Sep-13;;
2;3;0;23;M;3;9;C;Monthly;Lapse; 200 ;NO NLG;0;0;0;N;5.916666667;6; - ;Sep-13;;
2;3;0;23;M;3;8;C;Monthly;Lapse; 20,000 ;NO NLG;0;0;0;N;5.916666667;6; - ;Sep-13;;
2;3;0;27;F;3;5;A;Monthly;Lapse; 20,000 ;NO NLG;0;0;0;N;5.833333333;6; 1,920 ;Oct-13;;
2;3;0;27;F;3;10;C;Monthly;Lapse; 20,000 ;NO NLG;0;0;0;N;5.833333333;6; - ;Oct-13;;
2;3;0;27;F;3;22;C;Monthly;Lapse; 10,000 ;NO NLG;0;0;0;N;5.833333333;6; - ;Oct-13;;
2;3;0;41;M;3;5;A;Annually;Inforce; 20,000 ;NO NLG;0;0;0;N;5.916666667;6; 1,200 ;Sep-13;;
2;3;0;41;M;3;9;C;Annually;Inforce; 1,200 ;NO NLG;0;0;0;N;5.916666667;6; - ;Sep-13;;
2;3;0;41;M;3;8;C;Annually;Inforce; 20,000 ;NO NLG;0;0;0;N;5.916666667;6; - ;Sep-13;;
2;3;0;13;F;3;12;C;Monthly;Lapse; 60 ;NO NLG;0;0;0;N;5.916666667;6; - ;Sep-13;;
2;3;0;49;F;3;14;C;Monthly;Lapse; 100 ;NO NLG;0;0;0;N;5.916666667;6; - ;Sep-13;;
2;3;0;30;M;3;11;C;Monthly;Lapse; 50,000 ;NO NLG;0;0;0;N;5.916666667;6; - ;Sep-13;;
2;3;0;42;M;3;5;A;Quaterly;Lapse; 40,000 ;NO NLG;0;0;0;N;5.916666667;6; 3,200 ;Sep-13;;
2;3;0;42;M;3;16;C;Quaterly;Lapse; 1,000 ;NO NLG;0;0;0;N;5.916666667;6; - ;Sep-13;;
2;3;0;42;M;3;19;C;Quaterly;Lapse; 22,500 ;NO NLG;0;0;0;N;5.916666667;6; - ;Sep-13;;
2;3;0;40;F;3;5;A;Monthly;Lapse; 55,000 ;NO NLG;0;0;0;N;5.916666667;6; 960 ;Sep-13;;
2;3;0;30;F;3;6;D;Annually;Lapse; - ;NO NLG;0;0;0;N;5.833333333;6; 300 ;Oct-13;;
2;3;0;50;M;3;6;D;Annually;Lapse; - ;NO NLG;0;0;0;N;5.833333333;6; 6,000 ;Oct-13;;
2;3;0;4;M;3;5;A;Quaterly;Lapse; 10,000 ;NO NLG;0;0;0;N;5.833333333;6; 520 ;Oct-13;;
2;3;0;4;M;3;12;C;Quaterly;Lapse; 60 ;NO NLG;0;0;0;N;5.833333333;6; - ;Oct-13;;
2;3;0;37;M;3;5;A;Quaterly;Surrender; 3,000 ;NO NLG;0;0;0;N;5.833333333;6; 520 ;Oct-13;;
2;3;0;37;M;3;6;D;Quaterly;Surrender; - ;NO NLG;0;0;0;N;5.833333333;6; 200 ;Oct-13;;
2;3;0;39;M;3;5;A;Monthly;Lapse; 10,000 ;NO NLG;0;0;0;N;5.75;6; 720 ;Nov-13;;
2;3;0;39;M;3;12;C;Monthly;Lapse; 40 ;NO NLG;0;0;0;N;5.75;6; - ;Nov-13;;
2;3;0;39;M;3;8;C;Monthly;Lapse; 10,000 ;NO NLG;0;0;0;N;5.75;6; - ;Nov-13;;
2;3;0;34;M;3;5;A;Monthly;Lapse; 30,000 ;NO NLG;0;0;0;N;5.833333333;6; 960 ;Oct-13;;
2;3;0;34;M;3;8;C;Monthly;Lapse; 30,000 ;NO NLG;0;0;0;N;5.833333333;6; - ;Oct-13;;
2;3;0;25;M;3;12;C;Monthly;Inforce; 100 ;NO NLG;0;0;0;N;5.833333333;6; - ;Oct-13;;
2;3;0;25;M;3;6;D;Monthly;Inforce; - ;NO NLG;0;0;0;N;5.833333333;6; 720 ;Oct-13;;
2;3;0;38;M;3;5;A;Monthly;Lapse; 10,000 ;NO NLG;0;0;0;N;5.833333333;6; 480 ;Oct-13;;
2;3;0;38;M;3;6;D;Monthly;Lapse; - ;NO NLG;0;0;0;N;5.833333333;6; 240 ;Oct-13;;
2;3;0;30;M;3;5;A;Monthly;Lapse; 100,000 ;NO NLG;0;0;0;N;5.833333333;6; 2,400 ;Oct-13;;
2;3;0;30;M;3;13;C;Monthly;Lapse; 50,000 ;NO NLG;0;0;0;N;5.833333333;6; - ;Oct-13;;
2;3;0;30;M;3;8;C;Monthly;Lapse; 50,000 ;NO NLG;0;0;0;N;5.833333333;6; - ;Oct-13;;
2;3;0;36;M;3;5;A;Monthly;Lapse; 20,000 ;NO NLG;0;0;0;N;5.833333333;6; 888 ;Oct-13;;
2;3;0;36;M;3;12;C;Monthly;Lapse; 100 ;NO NLG;0;0;0;N;5.833333333;6; - ;Oct-13;;
2;3;0;36;M;3;8;C;Monthly;Lapse; 20,000 ;NO NLG;0;0;0;N;5.833333333;6; - ;Oct-13;;
2;3;0;37;F;3;5;A;Monthly;Lapse; 20,000 ;NO NLG;0;0;0;N;5.833333333;6; 1,920 ;Oct-13;;
2;3;0;37;F;3;8;C;Monthly;Lapse; 20,000 ;NO NLG;0;0;0;N;5.833333333;6; - ;Oct-13;;
2;3;0;47;F;3;13;C;Monthly;Lapse; 10,000 ;NO NLG;0;0;0;N;5.833333333;6; - ;Oct-13;;
2;3;0;47;F;3;16;C;Monthly;Lapse; 200 ;NO NLG;0;0;0;N;5.833333333;6; - ;Oct-13;;
2;3;0;47;F;3;8;C;Monthly;Lapse; 20,000 ;NO NLG;0;0;0;N;5.833333333;6; - ;Oct-13;;
2;3;0;51;F;3;13;C;Monthly;Lapse; 20,000 ;NO NLG;0;0;0;N;5.833333333;6; - ;Oct-13;;
2;3;0;51;F;3;17;C;Monthly;Lapse; 100 ;NO NLG;0;0;0;N;5.833333333;6; - ;Oct-13;;
2;3;0;22;F;3;12;C;Quaterly;Lapse; 100 ;NO NLG;0;0;0;N;5.833333333;6; - ;Oct-13;;
2;3;0;22;F;3;16;C;Quaterly;Lapse; 300 ;NO NLG;0;0;0;N;5.833333333;6; - ;Oct-13;;
2;3;0;22;F;3;6;D;Quaterly;Lapse; - ;NO NLG;0;0;0;N;5.833333333;6; 600 ;Oct-13;;
2;3;0;33;F;3;16;C;Monthly;Lapse; 40 ;NO NLG;0;0;0;N;5.833333333;6; - ;Oct-13;;
2;3;0;45;F;3;13;C;Monthly;Inforce; 20,000 ;NO NLG;0;0;0;N;5.833333333;6; - ;Oct-13;;
2;3;0;45;F;3;12;C;Monthly;Inforce; 100 ;NO NLG;0;0;0;N;5.833333333;6; - ;Oct-13;;
2;3;0;45;F;3;16;C;Monthly;Inforce; 150 ;NO NLG;0;0;0;N;5.833333333;6; - ;Oct-13;;
2;3;0;41;F;3;6;D;Monthly;Lapse; - ;NO NLG;0;0;0;N;5.833333333;6; 1,440 ;Oct-13;;
2;3;0;44;F;3;5;A;Monthly;Inforce; 15,000 ;NO NLG;0;0;0;N;5.833333333;6; 1,800 ;Oct-13;;
2;3;0;44;F;3;17;C;Monthly;Inforce; 60 ;NO NLG;0;0;0;N;5.833333333;6; - ;Oct-13;;
2;3;0;37;M;3;6;D;Quaterly;Lapse; - ;NO NLG;0;0;0;N;5.833333333;6; 280 ;Oct-13;;
2;3;0;44;F;3;13;C;Monthly;Lapse; 10,000 ;NO NLG;0;0;0;N;5.833333333;6; - ;Oct-13;;
2;3;0;44;F;3;6;D;Monthly;Lapse; - ;NO NLG;0;0;0;N;5.833333333;6; 240 ;Oct-13;;
2;3;0;11;M;3;6;D;Quaterly;Inforce; - ;NO NLG;0;0;0;N;5.833333333;6; 200 ;Oct-13;;
2;3;0;4;M;3;5;A;Monthly;Lapse; 4,000 ;NO NLG;0;0;0;N;5.833333333;6; 480 ;Oct-13;;
2;3;0;43;M;3;9;C;Monthly;Lapse; 70 ;NO NLG;0;0;0;N;5.833333333;6; - ;Oct-13;;
2;3;0;43;M;3;6;D;Monthly;Lapse; - ;NO NLG;0;0;0;N;5.833333333;6; 240 ;Oct-13;;
2;3;0;38;M;3;6;D;Monthly;Inforce; - ;NO NLG;0;0;0;N;5.833333333;6; 240 ;Oct-13;;
2;3;0;27;F;3;5;A;Monthly;Inforce; 10,000 ;NO NLG;0;0;0;N;5.833333333;6; 720 ;Oct-13;;
2;3;0;52;F;3;5;A;Quaterly;Lapse; 12,000 ;NO NLG;0;0;0;N;5.833333333;6; 2,400 ;Oct-13;;
2;3;0;11;F;3;6;D;Monthly;Lapse; - ;NO NLG;0;0;0;N;5.833333333;6; 240 ;Oct-13;;
2;3;0;32;F;3;12;C;Monthly;Lapse; 60 ;NO NLG;0;0;0;N;5.833333333;6; - ;Oct-13;;
2;3;0;32;F;3;22;C;Monthly;Lapse; 10,000 ;NO NLG;0;0;0;N;5.833333333;6; - ;Oct-13;;
2;3;0;32;F;3;6;D;Monthly;Lapse; - ;NO NLG;0;0;0;N;5.833333333;6; 240 ;Oct-13;;
2;3;0;46;M;3;13;C;Monthly;Lapse; 6,000 ;NO NLG;0;0;0;N;5.833333333;6; - ;Oct-13;;
2;3;0;46;M;3;8;C;Monthly;Lapse; 5,000 ;NO NLG;0;0;0;N;5.833333333;6; - ;Oct-13;;
2;3;0;54;F;3;5;A;Monthly;Lapse; 8,000 ;NO NLG;0;0;0;N;5.833333333;6; 600 ;Oct-13;;
2;3;0;40;M;3;5;A;Monthly;Lapse; 60,000 ;NO NLG;0;0;0;N;5.833333333;6; 1,440 ;Oct-13;;
2;3;0;40;M;3;16;C;Monthly;Lapse; 140 ;NO NLG;199.99;0;0;N;5.833333333;6; 121 ;Oct-13;;
2;3;0;12;M;3;5;A;Monthly;Lapse; 25,000 ;NO NLG;0;0;0;N;5.833333333;6; 408 ;Oct-13;;
2;3;0;9;F;3;12;C;Annually;Lapse; 60 ;NO NLG;0;0;0;N;5.833333333;6; - ;Oct-13;;
2;3;0;46;F;3;14;C;Annually;Lapse; 1,800 ;NO NLG;0;0;0;N;5.833333333;6; - ;Oct-13;;
2;3;0;18;F;3;5;A;Monthly;Lapse; 36,000 ;NO NLG;0;0;0;N;5.833333333;6; 4,800 ;Oct-13;;
2;3;0;18;F;3;17;C;Monthly;Lapse; 60 ;NO NLG;0;0;0;N;5.833333333;6; - ;Oct-13;;
2;3;0;38;F;3;5;A;Monthly;Lapse; 5,000 ;NO NLG;0;0;0;N;5.833333333;6; 480 ;Oct-13;;
2;3;0;26;M;3;12;C;Monthly;Lapse; 20 ;NO NLG;0;0;0;N;5.833333333;6; - ;Oct-13;;
2;3;0;26;M;3;8;C;Monthly;Lapse; 10,000 ;NO NLG;0;0;0;N;5.833333333;6; - ;Oct-13;;
2;3;0;26;M;3;6;D;Monthly;Lapse; - ;NO NLG;0;0;0;N;5.833333333;6; 240 ;Oct-13;;
2;3;0;23;F;3;21;C;Monthly;Lapse; 100 ;NO NLG;0;0;0;N;5.833333333;6; - ;Oct-13;;
2;3;0;24;F;3;5;A;Monthly;Lapse; 70,000 ;NO NLG;0;0;0;N;5.833333333;6; 4,200 ;Oct-13;;
2;3;0;24;F;3;17;C;Monthly;Lapse; 200 ;NO NLG;0;0;0;N;5.833333333;6; - ;Oct-13;;
2;3;0;1;M;3;5;A;Quaterly;Lapse; 2,000 ;NO NLG;0;0;0;N;5.833333333;6; 400 ;Oct-13;;
2;3;0;38;F;3;22;C;Monthly;Lapse; 6,000 ;NO NLG;0;0;0;N;5.833333333;6; - ;Oct-13;;
2;3;0;38;F;3;6;D;Monthly;Lapse; - ;NO NLG;0;0;0;N;5.833333333;6; 240 ;Oct-13;;
2;3;0;39;F;3;5;A;Monthly;Lapse; 50,000 ;NO NLG;0;0;0;N;5.833333333;6; 3,000 ;Oct-13;;
2;3;0;39;F;3;16;C;Monthly;Lapse; 250 ;NO NLG;0;0;0;N;5.833333333;6; - ;Oct-13;;
2;3;0;34;F;3;12;C;Monthly;Lapse; 60 ;NO NLG;0;0;0;N;5.833333333;6; - ;Oct-13;;
2;3;0;36;F;3;5;A;Monthly;Lapse; 50,000 ;NO NLG;0;0;0;N;5.833333333;6; 4,320 ;Oct-13;;
2;3;0;36;F;3;17;C;Monthly;Lapse; 100 ;NO NLG;0;0;0;N;5.833333333;6; - ;Oct-13;;
2;3;0;36;F;3;22;C;Monthly;Lapse; 20,000 ;NO NLG;0;0;0;N;5.833333333;6; - ;Oct-13;;
2;3;0;12;F;3;8;C;Monthly;Lapse; 10,000 ;NO NLG;0;0;0;N;5.833333333;6; - ;Oct-13;;
2;3;0;22;F;3;16;C;Monthly;Lapse; 40 ;NO NLG;0;0;0;N;5.833333333;6; - ;Oct-13;;
2;3;0;22;F;3;8;C;Monthly;Lapse; 20,000 ;NO NLG;0;0;0;N;5.833333333;6; - ;Oct-13;;
2;3;0;35;M;3;8;C;Monthly;Lapse; 8,000 ;NO NLG;0;0;0;N;5.75;6; - ;Nov-13;;
2;3;0;28;M;3;13;C;Monthly;Lapse; 20,000 ;NO NLG;0;0;0;N;5.75;6; - ;Nov-13;;
2;3;0;28;M;3;12;C;Monthly;Lapse; 80 ;NO NLG;0;0;0;N;5.75;6; - ;Nov-13;;
2;3;0;31;F;3;5;A;Annually;Inforce; 100,000 ;NO NLG;0;0;0;N;5.75;6; 7,000 ;Nov-13;;
2;3;0;31;F;3;17;C;Annually;Inforce; 200 ;NO NLG;0;0;0;N;5.75;6; - ;Nov-13;;
2;3;0;31;F;3;8;C;Annually;Inforce; 60,000 ;NO NLG;0;0;0;N;5.75;6; - ;Nov-13;;
2;3;0;31;F;3;7;B;Annually;Inforce; - ;NO NLG;0;0;0;N;5.75;6; - ;Nov-13;;
2;3;0;33;M;3;10;C;Monthly;Inforce; 20,000 ;NO NLG;0;0;0;N;5.75;6; - ;Nov-13;;
2;3;0;33;M;3;17;C;Monthly;Inforce; 100 ;NO NLG;0;0;0;N;5.75;6; - ;Nov-13;;
2;3;0;8;M;3;5;A;Monthly;Lapse; 20,000 ;NO NLG;0;0;0;N;5.75;6; 1,200 ;Nov-13;;
2;3;0;8;M;3;8;C;Monthly;Lapse; 20,000 ;NO NLG;0;0;0;N;5.75;6; - ;Nov-13;;
2;3;0;29;M;3;13;C;Quaterly;Lapse; 20,000 ;NO NLG;0;0;0;N;5.75;6; - ;Nov-13;;
2;3;0;29;M;3;16;C;Quaterly;Lapse; 180 ;NO NLG;0;0;0;N;5.75;6; - ;Nov-13;;
2;3;0;21;F;3;16;C;Monthly;Lapse; 35 ;NO NLG;0;0;0;N;5.75;6; - ;Nov-13;;
2;3;0;38;F;3;5;A;Monthly;Lapse; 16,000 ;NO NLG;0;0;0;N;5.75;6; 960 ;Nov-13;;
2;3;0;38;F;3;8;C;Monthly;Lapse; 30,000 ;NO NLG;0;0;0;N;5.75;6; - ;Nov-13;;
2;3;0;38;F;3;19;C;Monthly;Lapse; 15,000 ;NO NLG;0;0;0;N;5.75;6; - ;Nov-13;;
2;3;0;38;F;3;6;D;Monthly;Lapse; - ;NO NLG;0;0;0;N;5.75;6; 240 ;Nov-13;;
2;3;0;12;M;3;8;C;Annually;Lapse; 40,000 ;NO NLG;0;0;0;N;5.75;6; - ;Nov-13;;
2;3;0;38;M;3;13;C;Quaterly;Inforce; 15,000 ;NO NLG;0;0;0;N;5.75;6; - ;Nov-13;;
2;3;0;38;M;3;12;C;Quaterly;Inforce; 80 ;NO NLG;0;0;0;N;5.75;6; - ;Nov-13;;
2;3;0;41;F;3;5;A;Monthly;Lapse; 4,000 ;NO NLG;0;0;0;N;5.75;6; 480 ;Nov-13;;
2;3;0;49;F;3;5;A;Semiannually;Lapse; 30,000 ;NO NLG;0;0;0;N;5.75;6; 5,800 ;Nov-13;;
2;3;0;49;F;3;13;C;Semiannually;Lapse; 30,000 ;NO NLG;0;0;0;N;5.75;6; - ;Nov-13;;
2;3;0;49;F;3;16;C;Semiannually;Lapse; 3,600 ;NO NLG;0;0;0;N;5.75;6; - ;Nov-13;;
2;3;0;49;F;3;6;D;Semiannually;Lapse; - ;NO NLG;0;0;0;N;5.75;6; 1,400 ;Nov-13;;
2;3;0;46;F;3;9;C;Monthly;Inforce; 130 ;NO NLG;0;0;0;N;5.75;6; - ;Nov-13;;
2;3;0;46;F;3;6;D;Monthly;Inforce; - ;NO NLG;0;0;0;N;5.75;6; 240 ;Nov-13;;
2;3;0;41;M;3;13;C;Monthly;Surrender; 20,000 ;NO NLG;0;0;0;N;5.75;6; - ;Nov-13;;
